2010/10/3,Bulls,,Carlos Boozer,fractured bone in right pinky finger (out indefinitely)
2016/3/30,Knicks,,Kristaps Porzingis,strained/sore right shoulder (out for season)
2016/3/31,Bulls,,Taj Gibson,bruised (P Y) / fractured (CBC) ribs (out for season)
2016/4/1,Bucks,,Jerryd Bayless,hyperextended right knee (out for season)
2016/4/1,Suns,,Brandon Knight,sports hernia (out for season)
2016/4/2,Nuggets,,Darrell Arthur,sore knee (out for season)
2016/4/8,76ers,,Carl Landry,sore/strained lower back (out for season)
2016/4/8,76ers,,Isaiah Canaan,torn labrum in left shoulder (out for season)
2016/4/8,Grizzlies,,Jordan Adams,surgery on right knee (out indefinitely)
2016/4/8,Suns,,Brandon Knight,surgery to repair sports hernia (out for season)
2016/4/9,Blazers,,Meyers Leonard,surgery on left shoulder (out for season)
2016/4/9,Suns,,Brandon Knight,recovering from surgery to repair sports hernia (out for season)
2016/4/11,Bulls,,E'Twaun Moore,left hamstring injury (out for season)
2016/4/11,Nets,,Thomas Robinson,sore right knee (out for season)
2016/4/11,Pelicans,,Alexis Ajinca / Alex Ajinca,right shoulder injury (out for season)
2016/4/11,Pelicans,,Jrue Holiday,surgery to repair fractured right interior orbital wall (out indefinitely)
2016/4/11,Pelicans,,Jrue Holiday,recovering from surgery to repair fractured right interior orbital wall (out for season)
2016/4/11,Suns,,Tyson Chandler,concussion (out for season)
2016/4/13,76ers,,Nik Stauskas,knee injury (out for season)
2016/4/13,Jazz,,Alec Burks,sore right knee (out for season)
2016/4/13,Jazz,,Derrick Favors,sore right knee (out for season)
2016/4/13,Mavericks,,Devin Harris,sprained left thumb (out for season)
2016/4/13,Nuggets,,Joffrey Lauvergne,back injury (out for season)
2016/4/22,Grizzlies,,Jarell Martin,sore left foot (out for season)
2016/4/24,Mavericks,,Deron Williams,sports hernia (out for season)
2016/4/25,Clippers,,Chris Paul,fractured right hand (out for season)
2016/4/25,Mavericks,,David Lee,plantar fasciitis in right foot/heel (out for season)
2016/4/25,Mavericks,,Salah Mejri,strained right hip (out for season)
2016/4/26,Clippers,,Blake Griffin,left quadriceps injury (out for season)
2016/4/26,Clippers,,Chris Paul,surgery on right hand to repair fracture (out for season)
2016/4/28,Hornets,,Spencer Hawes,sprained MCL in right knee (out for season)
2016/5/1,Hornets,,Tyler Hansbrough,back spasms (out for season)
2016/5/5,Wizards,,John Wall (a),surgery on left knee to remove calcium deposits (out indefinitely)
2016/5/7,Heat,,Hassan Whiteside,sprained MCL in right knee (out for season)
2016/5/9,Hornets,,Kemba Walker,surgery on left knee to repair torn meniscus (out for season)
2016/5/10,Mavericks,,Devin Harris,surgery on left big toe and left thumb (out for season)
2016/5/17,Celtics,,Kelly Olynyk,surgery on right shoulder (out indefinitely)
2016/6/8,Jazz,,Alec Burks,arthroscopic surgery on left knee and ankle to remove loose bodies (out indefinitely)
2016/6/15,Warriors,,Andrew Bogut,left knee injury (out for season)
2016/6/29,Hornets,,Frank Kaminsky,surgery to repair air pocket in lung (out indefinitely)
2016/6/30,Mavericks,,Salah Mejri,arthroscopic surgery on knee to remove debris (out indefinitely)
2016/7/6,Magic,,C.J. Watson,fractured right hand (out indefinitely)
2016/7/8,Magic,,C.J. Watson,surgery on right hand to repair fracture (out indefinitely)
2016/7/19,Magic,,Jodie Meeks,surgery on right foot (out indefinitely)
2016/7/25,Thunder,,Cameron Payne,surgery on right foot to repair fracture (out indefinitely)
2016/8/2,Raptors,,Delon Wright,arthroscopic surgery on right shoulder to repair torn labrum (out indefinitely)
2016/8/31,Blazers,,Noah Vonleh,surgery on right thigh to remove bone fragment (out indefinitely)
2016/9/8,Heat,,Josh Richardson,partially torn MCL in right knee (out indefinitely)
2016/9/15,Suns,,P.J. Tucker,surgery on lower back (out indefinitely)
2016/9/21,Bucks,,Khris Middleton,torn left hamstring (out indefinitely)
2016/9/22,Hawks,,Paul Millsap,procedure on right knee to reduce swelling (out indefinitely)
2016/9/26,Timberwolves,,Nikola Pekovic,sore right ankle (out for season)
2016/9/29,Bucks,,Khris Middleton,surgery to repair torn left hamstring (out indefinitely)
2016/10/1,76ers,,Ben Simmons,fractured right foot (out for season)
2016/10/4,76ers,,Ben Simmons,surgery on right foot to repair fracture (out for season)
2016/10/4,Timberwolves,,Nikola Pekovic,sore right foot (out for season)
2016/10/5,Nuggets,,Gary Harris,partially torn right groin muscle (out indefinitely)
2016/10/5,Pistons,,Reggie Jackson (b),left knee tendinitis (out indefinitely)
2016/10/6,Hornets,,Cody Zeller,bone bruise in right knee (out indefinitely)
2016/10/7,Jazz,,Gordon Hayward,fractured left ring finger (out indefinitely)
2016/10/8,Clippers,,Brice Johnson,herniated disc in lower back (out indefinitely)
2016/10/10,Pistons,,Reggie Jackson (b),sprained right thumb (out indefinitely)
2016/10/11,Hawks,,Tiago Splitter,strained right hamstring (out indefinitely)
2016/10/15,Knicks,,Chasson Randle,fractured left orbital bone (out indefinitely)
2016/10/15,Wizards,,Ian Mahinmi,surgery on left knee to repair torn medial meniscus (out indefinitely)
2016/10/21,76ers,,Nerlens Noel,surgery on left knee (out indefinitely) (date approximate)
2016/10/21,Spurs,,Danny Green,strained left quadricep (out indefinitely)
2016/10/22,Rockets,,Patrick Beverley,left knee injury (out indefinitely)
2016/10/23,Raptors,,Jared Sullinger,surgery on left foot to insert screw to repair stress fracture (out indefinitely)
2016/10/23,Rockets,,Patrick Beverley,surgery on left knee (out indefinitely)
2016/10/24,76ers,,Jerryd Bayless,sore left wrist (out indefinitely)
2016/10/24,Blazers,,Festus Ezeli,sore left knee (out for season)
2016/10/24,Pelicans,,Quincy Pondexter,recovering from surgery on left knee (out for season)
2016/10/24,Pelicans,,Tyreke Evans,recovering from surgery on right knee (out indefinitely)
2016/11/1,Bulls,,Michael Carter-Williams,bone bruise in left knee (out indefinitely)
2016/11/1,Jazz,,Alec Burks,arthrosopic surgery on left ankle (out indefinitely)
2016/11/5,Pelicans,,Lance Stephenson,torn groin muscle (surgery) (out indefinitely)
2016/11/16,Grizzlies,,Brandan Wright,arthroscopic surgery on left ankle (out indefinitely)
2016/11/17,Mavericks,,Jose Juan Barea / Jose Barea / J.J. Barea,torn calf muscle in left leg / strained left calf (out indefinitely)
2016/11/24,Pelicans,,Dante Cunningham,fractured fibula in right leg (out indefinitely)
2016/11/25,Wizards,,Danuel House,fractured right wrist (out indefinitely)
2016/11/27,76ers,,Jerryd Bayless,sore left wrist (out for season)
2016/12/15,76ers,,Jerryd Bayless,surgery on left wrist to repair torn ligament (out for season)
2016/12/16,Cavaliers,,Chris Andersen,torn ACL in right knee (out for season)
2016/12/19,Clippers,,Blake Griffin,arthroscopic surgery on right knee (out indefinitely) (date approximate)
2016/12/19,Rockets,,Clint Capela,fractured fibula in left leg (out indefinitely)
2016/12/21,Cavaliers,,J.R. Smith,fractured right thumb (out indefinitely)
2016/12/23,Cavaliers,,J.R. Smith,surgery on right thumb to repair fracture (out indefinitely)
2016/12/23,Cavaliers,,J.R. Smith,recovering from surgery on right thumb to repair fracture (out indefinitely)
2017/1/1,Heat,,Justise Winslow,torn labrum in right shoulder (out for season)
2017/1/3,Pelicans,,Quincy Pondexter,arthroscopic surgery on left knee (out for season)
2017/1/5,Heat,,Justise Winslow,surgery on right shoulder to repair torn labrum (out for season)
2017/1/16,Knicks,,Lance Thomas,fractured orbital bone (out indefinitely)
2017/1/17,Clippers,,Chris Paul,surgery on left thumb to repair torn ligament (out indefinitely)
2017/1/18,Kings,,Rudy Gay,torn left Achilles tendon (out for season)
2017/1/19,Kings,,Rudy Gay,surgery to repair torn left Achilles tendon (out for season)
2017/1/20,Spurs,,Pau Gasol,surgery on left ring finger to repair fracture (out indefinitely)
2017/1/24,Magic,,Jodie Meeks,surgery on dislocated right thumb (out indefinitely)
2017/1/26,Thunder,,Enes Kanter,fractured right arm / hand (out indefinitely)
2017/1/27,Thunder,,Enes Kanter,surgery on right arm / hand to repair fracture (out indefinitely)
2017/1/29,Blazers,,Ed Davis (a),left wrist injury
2017/1/30,76ers,,Joel Embiid,bruised left knee (out for season)
2017/2/3,Hornets,,Ramon Sessions,torn lateral meniscus in left knee (out indefinitely)
2017/2/3,Timberwolves,,Zach LaVine,torn ACL in left knee (out for season)
2017/2/4,76ers,,Joel Embiid,sore left knee (out for seaon)
2017/2/6,76ers,,Joel Embiid,bruised left knee (out for season)
2017/2/7,Blazers,,Evan Turner,fractured right hand (out indefinitely)
2017/2/8,,,Dragan Bender,surgery on right ankle to remove bone spur (out indefinitely)
2017/2/8,Blazers,,Evan Turner,surgery on right hand to repair fracture (out indefinitely)
2017/2/8,Bucks,,Jabari Parker,torn ACL in left knee (out for season)
2017/2/8,Hornets,,Ramon Sessions,surgery on left knee to repair torn lateral meniscus (out for season)
2017/2/9,Blazers,,Evan Turner,recovering from surgery on right hand to repair fracture (out indefinitely)
2017/2/11,76ers,,Joel Embiid,bruised left knee (out for season)
2017/2/15,Bucks,,Jabari Parker,surgery on left knee to repair torn ACL (out for season)
2017/2/23,Pelicans,,Omri Casspi,fractured right thumb (out indefinitely)
2017/2/27,Knicks,,Joakim Noah,arthrosopic surgery on left knee to remove loose body (out for season)
2017/2/27,Raptors,,Kyle Lowry,surgery on right wrist to remove loose bodies (out indefinitely) (date approximate)
2017/3/1,Blazers,,Ed Davis (a),arthroscopic surgery on left shoulder to repair injured labrum (out for season)
2017/3/1,Knicks,,Maurice Ndour / Maurice N'dour,sprained right ankle (out indefinitely)
2017/3/1,Warriors,,Kevin Durant,sprained MCL in left knee (out indefinitely)
2017/3/2,Blazers,,Ed Davis (a),recovering from arthroscopic surgery on left shoulder to repair injured labrum (out for season)
2017/3/4,Blazers,,Festus Ezeli,surgery on left knee (out for season)
2017/3/8,Cavaliers,,Andrew Bogut,fractured tibia in left / right leg (out for season)
2017/3/9,Hornets,,Johnny O'Bryant III,sprained right ankle (out for season)
2017/3/13,Grizzlies,,Chandler Parsons,torn meniscus in left knee (out for season)
2017/3/15,Bulls,,Dwyane Wade,fractured right elbow (out indefinitely)
2017/3/15,Suns,,Eric Bledsoe,left knee injury (out for season)
2017/3/15,Timberwolves,,Nemanja Bjelica,left ankle / foot injury (out for season)
2017/3/17,Nets,,Joe Harris,sprained left shoulder (out for season)
2017/3/18,Heat,,Dion Waiters,sprained left ankle (out for season)
2017/3/21,Timberwolves,,Nemanja Bjelica,recovering from surgery on left foot (out for season)
2017/3/23,Knicks,,Lance Thomas,sore right hip (out for season)
2017/3/23,Pacers,,Glenn Robinson III,strained left calf (out for season)
2017/3/24,76ers,,Jahlil Okafor,sore right knee (out for season)
2017/3/24,76ers,,Joel Embiid,surgery on left knee to repair torn meniscus (out for season)
2017/3/26,Suns,,Leandro Barbosa,sore right hamstring (out for season)
2017/3/28,76ers,,Sergio Rodriguez,strained / tightness in left hamstring (out for season)
2017/3/29,76ers,,Robert Covington,swelling in right knee (out for season)
2017/3/30,76ers,,Robert Covington,torn meniscus in right knee (out for season)
2017/3/31,Blazers,,Jusuf Nurkic,fractured fibula in right leg (out for season)
2017/3/31,Lakers,,Ivica Zubac,sprained right ankle (out for season)
2017/3/31,Mavericks,,Seth Curry,sore left shoulder (out for season)
2017/4/2,76ers,,Sergio Rodriguez,strained left knee (out for season)
2017/4/3,Rockets,,Sam Dekker,fractured left hand (out indefinitely)
2017/4/4,76ers,,Sergio Rodriguez,strained left hamstring (out for season)
2017/4/5,Heat,,Luke Babbitt,strained right hip flexor (out for season)
2017/4/5,Knicks,,Derrick Rose,surgery on left knee to repair torn meniscus (out for season)
2017/4/6,Nuggets,,Jameer Nelson,strained right calf (out for season)
2017/4/6,Pelicans,,DeMarcus Cousins,tendinitis in right Achilles (out for season)
2017/4/6,Knicks,,Kristaps Porzingis,sore lower back (out for season)
2017/4/8,Hornets,,Marco Belinelli,strained left index finger (out for season)
2017/4/8,Pacers,,Al Jefferson,sprained left ankle (out for season)
2017/4/8,Pelicans,,Anthony Davis,sore left knee (out for season)
2017/4/8,Pelicans,,E'Twaun Moore,sprained left ankle (out for season)
2017/4/9,Nets,,Quincy Acy,sore left ankle (out for season)
2017/4/10,Hornets,,Kemba Walker,sore left knee (out for season)
2017/4/10,Nuggets,,Emmanuel Mudiay,sore/sprained right ankle (out for season)
2017/4/10,Warriors,,Kevon Looney,strained left hip (out for season)
2017/4/10,Heat,,Josh McRoberts,stress fracture in left foot (out for season)
2017/4/11,Nuggets,,Kenneth Faried,lower back injury (out for season)
2017/4/12,76ers,,Dario Saric,sore left heel (out for season)
2017/4/12,Nuggets,,Gary Harris,sore right knee (out for season)
2017/4/12,Pistons,,Beno Udrih,knee injury (out for season)
2017/4/13,Grizzlies,,Tony Allen,strained right calf (out for season)
2017/4/22,Clippers,,Blake Griffin,right big toe injury (out for season)
2017/4/24,Blazers,,Jusuf Nurkic,fractured fibula in right leg (out for season)
2017/4/27,Knicks,,Joakim Noah,surgery on right shoulder to repair torn rotator cuff (out indefinitely)
2017/4/27,Nuggets,,Jamal Murray,surgery to repair core muscle related injuries (out indefinitely)
2017/5/1,Clippers,,Blake Griffin,surgery on right big toe (out for season)
2017/5/3,Lakers,,Luol Deng,surgery on right pectoral muscle (out indefinitely)
2017/5/4,Spurs,,(William) Tony Parker,ruptured quadriceps tendon in left leg (out for season)
2017/5/8,Rockets,,Nene / Nene Hilario / Maybyner Hilario,torn left adductor muscle (out for season)
2017/5/13,Cavaliers,,Walter Tavares / Edy Tavares,fractured right hand (out for season)
2017/5/17,Bulls,,Denzel Valentine,arthroscopic surgery on left ankle (out indefinitely)
2017/5/17,Hornets,,Kemba Walker,arthroscopic surgery on left knee (out indefinitely)
2017/5/17,Warriors,,Zaur Pachulia / Zaza Pachulia,bruised right heel
2017/5/20,Celtics,,Isaiah Thomas,hip injury (out for season)
2017/5/21,Spurs,,David Lee,torn patellar tendon in left knee (out for season)
2017/5/22,Spurs,,Kawhi Leonard,sprained left ankle (out for season)
2017/5/23,Celtics,,Amir Johnson,sprained right shoulder (out for season)
2017/6/28,Suns,,Jared Dudley,surgery to repair ligament and bone (out indefinitely)
2017/7/4,Timberwolves,,Justin Patton,surgery on left foot to repair fracture (out indefinitely)
2017/7/25,Suns,,Brandon Knight,torn ACL in left knee (out for season)
2017/7/30,Clippers,,Danilo Gallinari,fractured bone in right hand (out indefinitely)
2017/8/8,Grizzlies,,Ben McLemore,surgery on right foot to repair fracture (out indefinitely)
2017/8/10,Thunder,,Patrick Patterson,arthroscopic surgery on his left knee (out indefinitely)
2017/8/28,Pelicans,,Solomon Hill,surgery to repair torn left hamstring (out indefinitely)
2017/9/1,Pelicans,,Frank Jackson,fractured right foot (out for season)
2017/9/6,Bulls,,Cameron Payne,surgery to repair fractured right foot (out indefinitely)
2017/9/18,Raptors,,Ogugua Anunoby / O.G. Anunoby,torn ACL in knee (out indefinitely)
2017/9/22,Wizards,,Markieff Morris,surgery to repair sports hernia (out indefinitely)
2017/9/25,Suns,,Alan Williams,surgery on right knee to repair torn meniscus (out indefinitely)
2017/9/30,Spurs,,Kawhi Leonard,sore right quadriceps (out indefinitely)
2017/10/5,Hornets,,Nicolas Batum,torn ligament in left elbow (out indefinitely)
2017/10/6,Kings,,Harry Giles,recovering from surgery / rehab of knees
2017/10/7,Bulls,,Kris Dunn,dislocated left index finger (out indefinitely)
2017/10/7,Jazz,,Dante Exum,separated left shoulder (out indefinitely)
2017/10/7,Mavericks,,Seth Curry,stress reaction in tibia in left leg (out for season)
2017/10/8,76ers,,Richaun Holmes,fractured wrist (out indefinitely)
2017/10/9,Pelicans,,Rajon Rondo,surgery to repair sports hernia (out indefinitely)
2017/10/9,Wizards,,Sheldon McClellan / Sheldon Mac,torn Achilles tendon (out for season)
2017/10/10,Wizards,,Sheldon McClellan / Sheldon Mac,surgery to repair torn left Achilles tendon (out indefinitely)
2017/10/12,Heat,,Rodney McGruder,surgery on lower left leg to repair stress fracture (out indefinitely) (date approximate)
2017/10/12,Suns,,Davon Reed,surgery on left knee to repair torn meniscus (out indefinitely)
2017/10/14,Pacers,,Glenn Robinson III,surgery on left ankle (out indefinitely)
2017/10/16,Jazz,,Dante Exum,surgery to repair separated left shoulder (out indefinitely)
2017/10/17,Bulls,,Nikola Mirotic,fractured bones in face (out indefinitely)
2017/10/17,Celtics,,Gordon Hayward,fractured tibia in left leg and dislocated left ankle (out for season)
2017/10/18,Bucks,,Jabari Parker,placed on IL recovering from surgery on left knee to repair torn ACL
2017/10/18,Celtics,,Gordon Hayward,surgery on left ankle/leg to repair fractured tibia and dislocated ankle (out for season)
2017/10/18,Nets,,Jeremy Lin,ruptured patella tendon in right knee (out for season)
2017/10/22,Clippers,,Milos Teodosic / Milos Tedosic,plantar fascia in left foot (out indefinitely)
2017/10/24,Blazers,,C.J. Wilcox,right knee injury (out indefinitely)
2017/10/24,Hawks,,DeAndre' Bembry / DeAndre Bembry,surgery on right wrist to repair fracture
2017/11/2,Cavaliers,,Tristan Thompson,strained left calf (out indefinitely)
2017/11/3,Lakers,,Larry Nance Jr.,surgery on left hand/thumb to repair fracture (out indefinitley)
2017/11/9,Blazers,,C.J. Wilcox,surgery on right knee (date approximate)
2017/11/14,Heat,,Okaro White,fractured left foot (out indefinitely)
2017/11/16,Raptors,,Delon Wright,dislocated right shoulder (out indefinitely)
2017/11/17,Nets,,D'Angelo Russell,arthroscopic surgery on left knee (out indefinitely)
2017/11/21,Bucks,,Mirza Teletovic,arthroscopic surgery on left knee to repair torn cartilage (out indefinitely)
2017/11/22,Clippers,,Patrick Beverley,arthroscopic surgery on right knee to repair lateral meniscus (out for season)
2017/11/27,Nuggets,,Paul Millsap,surgery on left wrist (out indefinitely)
2017/11/28,Clippers,,Blake Griffin,sprained MCL in left knee (out indefinitely)
2017/11/30,Magic,,Terrence Ross,sprained MCL in right knee and fractured right leg (out indefinitely)
2017/12/1,Cavaliers,,Iman Shumpert,arthroscopic surgery on left knee (out indefinitely)
2017/12/1,Mavericks,,Nerlens Noel,surgery on thumb (out indefinitely)
2017/12/2,Hawks,,John Collins (b),left shoulder injury (out indefinitely)
2017/12/6,Hornets,,Steve Clifford,took leave of absense as head coach with heath issue
2017/12/6,Suns,,Devin Booker,strained adductor in left groin (out indefinitely)
2017/12/7,Hornets,,Cody Zeller,torn meniscus in left knee (out indefinitely)
2017/12/7,Pelicans,,Alexis Ajinca / Alex Ajinca,surgery on right knee (out indefinitely)
2017/12/14,Bucks,,Mirza Teletovic,blood clots in lungs (out indefinitely)
2017/12/15,Cavaliers,,John Holland,left shoulder subluxation (out) indefinitely
2017/12/17,76ers,,Furkan Korkmaz,left foot injury (out indefinitely)
2017/12/23,Magic,,Nikola Vucevic,fractured left hand (out indefinitely)
2017/12/27,Pistons,,Reggie Jackson (b),sprained right ankle (out indefinitely)
2018/1/12,Heat,,Dion Waiters,surgery on left ankle (out indefinitely) (date approximate)
2018/1/13,Jazz,,Thabo Sefolosha,surgery on right knee (out for season)
2018/1/16,Hornets,Steve Clifford,,returned to team as head coach
2018/1/18,Bulls,,Kris Dunn,concussion (out indefinitely)
2018/1/19,Warriors,,Jordan Bell,left ankle injury (out indefinitely)
2018/1/26,Pelicans,,DeMarcus Cousins,torn left Achilles tendon (out for season)
2018/1/27,Grizzlies,,Mike Conley Jr.,surgery on left heel to smooth bone (out for season) (date approximate)
2018/1/27,Nuggets,,Tyler Lydon,arthroscopic surgery on left knee (out for season)
2018/1/27,Pelicans,,DeMarcus Cousins,surgery to repair torn left Achilles tendon (out for season)
2018/1/27,Thunder,,Andre Roberson,torn patellar tendon in left knee (out for season)
2018/1/28,Thunder,,Andre Roberson,surgery on left knee to repair torn patellar tendon (out for season)
2018/1/30,Cavaliers,,Kevin Love,fractured left hand (out indefinitely)
2018/1/31,Pelicans,,DeMarcus Cousins,surgery to repair torn left Achilles tendon (out for season)
2018/1/31,Suns,,Isaiah Canaan,fractured left ankle (out indefinitely)
2018/1/31,Wizards,,John Wall (a),arthroscopic surgery on left knee (out indefinitely)
2018/2/2,Bucks,,Malcolm Brogdon,partially torn quadriceps tendon in left leg (out indefinitely)
2018/2/5,Pacers,,Darren Collison,arthroscopic surgery on left knee (out indefinitely)
2018/2/6,Knicks,,Kristaps Porzingis,torn ACL in left knee (out for season)
2018/2/7,Knicks,,Ron Baker,surgery on right shoulder to repair dislocation (out for season)
2018/2/8,Mavericks,,Seth Curry,surgery on left leg to repair stress fracture (out for season)
2018/2/13,Knicks,,Kristaps Porzingis,surgery on left knee to repair torn ACL (out for season)
2018/2/16,Lakers,,Channing Frye,appendectomy (out indefinitely)
2018/2/17,Lakers,,Channing Frye,appendectomy (out indefinitely)
2018/2/25,Timberwolves,,Jimmy Butler,surgery on right knee to repair meniscus injury
2018/2/28,Lakers,,Josh Hart,fractured left hand (out indefinitely)
2018/3/2,Clippers,,Danilo Gallinari,fractured right hand (out indefinitely)
2018/3/2,Lakers,,Josh Hart,surgery on left hand to repair fracture (out indefinitely)
2018/3/5,Hawks,,Malcolm Delaney,sprained left ankle (out for season)
2018/3/5,Hornets,,Michael Carter-Williams,sprained left shoulder (out for season)
2018/3/8,Magic,,Evan Fournier,sprained MCL in left knee (out for season)
2018/3/9,Celtics,,Jaylen Brown,concussion (out indefinitely)
2018/3/9,Hornets,,Michael Carter-Williams,surgery on left shoulder to repair posterior tear in labrum (out for season)
2018/3/9,Thunder,,Terrance Ferguson,concussion (out indefinitely)
2018/3/10,Cavaliers,,Cedi Osman,strained left hip (out indefinitely)
2018/3/11,Mavericks,,Wesley Matthews / Wes Matthews Jr.,fractured right fibula (out for season)
2018/3/12,Celtics,,Daniel Theis,torn meniscus in left knee (out for season)
2018/3/12,Celtics,,Marcus Smart,sprained right thumb (out indefinitely)
2018/3/12,Hawks,,Jaylen Morris,sprained left ankle (out for season)
2018/3/12,Hawks,,Kent Bazemore,bone bruise in right knee (out for season)
2018/3/12,Jazz,,Raulzinho Neto / Raul Neto,fractured left wrist (out indefinitely)
2018/3/13,Clippers,,Avery Bradley,surgery to repair athletic pubalgia / sports hernia (out for season)
2018/3/16,Bulls,,Kris Dunn,sprained right toe (out for season)
2018/3/16,Celtics,,Marcus Smart,surgery on right thumb (out indefinitely)
2018/3/17,Suns,,Devin Booker,sprained right hand (out for season)
2018/3/17,Suns,,Tyson Chandler,neck injury (out for season)
2018/3/19,Cavaliers,,Tyronn Lue,took leave of absence as head coach to address health issues
2018/3/20,Magic,,Jonathon Simmons,bruised right wrist (out for season)
2018/3/21,Kings,,Garrett Temple,sprained left ankle (out for season)
2018/3/22,Bulls,,Antonio Blakeney,fractured left wrist (out for season)
2018/3/23,Celtics,,Kyrie Irving,surgery on left knee (out for season)
2018/3/24,Lakers,,Isaiah Thomas,right hip injury (out for season)
2018/3/24,Warriors,,Stephen Curry,sprained MCL in left knee (out indefinitely)
2018/3/25,Hawks,,Dennis Schroder,sprained left ankle (out for season)
2018/3/26,Bulls,,Paul Zipser,sore left foot (out for season)
2018/3/27,Pelicans,,Alexis Ajinca / Alex Ajinca,surgery on left knee (out for season)
2018/3/27,Blazers,,Maurice Harkless / Moe Harkless,surgery on left knee (out indefinitely)
2018/3/28,Cavaliers,,Kevin Love,concussion (out indefinitely)
2018/3/28,Clippers,,Milos Teodosic,plantar fascia in left foot (out for season)
2018/3/28,Grizzlies,,Andrew Harrison,right wrist injury (out for season)
2018/3/28,Lakers,,Isaiah Thomas,surgery on right hip (out for season)
2018/3/28,Nets,,Isaiah Whitehead,sprained right wrist (out for season)
2018/3/28,Suns,,Elfrid Payton,left knee injury (out for season)
2018/3/29,76ers,,Joel Embiid,fractured left orbital bone (out indefinitely)
2018/3/30,Clippers,,Jawun Evans,abdominal injury / sports hernia / athletic pubalgia (out for season)
2018/3/30,Lakers,,Lonzo Ball,bruised left knee (out for season)
2018/3/31,76ers,,Joel Embiid,surgery to repair fractured left orbital bone (out indefinitely)
2018/4/1,Grizzlies,,JaMychal Green,sore left knee (out for season)
2018/4/1,Hornets,,Dwayne Bacon,sprained right ankle (out for season)
2018/4/2,Knicks,,Troy Williams,fractured jaw (out for season)
2018/4/3,Bulls,,Denzel Valentine,surgery on left knee (out for season)
2018/4/3,Clippers,,Danilo Gallinari,sore right hand (out for season)
2018/4/3,Grizzlies,,Wayne Selden Jr.,sore right knee (out for season)
2018/4/3,Kings,,Skal Labissiere,sprained left ankle (out for season)
2018/4/3,Magic,,Jonathan Isaac,sprained left ankle (out for season)
2018/4/3,Nets,,Isaiah Whitehead,surgery on right wrist (out for season)
2018/4/4,Nets,,DeMarre Carroll,strained left hip (out for season)
2018/4/5,Cavaliers,Tyronn Lue,,returned as head coach
2018/4/5,Celtics,,Kyrie Irving,surgery on left knee to remove 2 screws (out for season) (date approximate)
2018/4/5,Grizzlies,,Jarell Martin,left ankle injury (out for season)
2018/4/5,Mavericks,,Dirk Nowitzki,surgery on left ankle to remove loose debris (out for season)
2018/4/5,Suns,,Alan Williams,sore right knee (out for season)
2018/4/7,Knicks,,Tim Hardaway Jr.,sprained left ankle (out for season)
2018/4/8,Suns,,Josh Jackson,bruised right quadriceps (out for season)
2018/4/9,Clippers,,Austin Rivers,sore right elbow (out for season)
2018/4/9,Clippers,,Louis Williams / Lou Williams,sprained right ankle (out for season)
2018/4/9,Hawks,,Malcolm Delaney,arthroscopic surgery on left ankle (out for season)
2018/4/9,Kings,,Frank Mason,partially torn plantar fascia in left foot (out for season)
2018/4/9,Nets,,Joe Harris,sprained left ankle (out for season)
2018/4/10,Mavericks,,Doug McDermott,elbow injury (out for season)
2018/4/11,Knicks,,Courtney Lee,sprained left ankle (out for season)
2018/4/12,Hawks,,DeAndre' Bembry / DeAndre Bembry,fractured right wrist (out for season)
2018/4/18,Timberwolves,,Justin Patton,surgery on left foot (out for season)
2018/4/26,Nuggets,,Mason Plumlee,surgery to repair core muscle injury
2018/4/27,Wizards,,Otto Porter Jr.,surgery on left leg to remove blood around a contusion (out indefinitely)
2018/5/7,Jazz,,Dante Exum,strained left hamstring (out for season)
2018/5/9,Celtics,,Shane Larkin,sprained left shoulder (out for season)
2018/5/9,Thunder,,Paul George,arthroscopic surgery on right knee (out indefinitely)
2018/5/25,Rockets,,Chris Paul,strained right hamstring (out for season)
